,Date,Bitcoin_prices,EUR USD prices,Gold prices,Nasdaq prices,SP 500 prices,SP 500 VIX prices,Tesla prices
2481,2018-11-22,"4392,4","1,1408","1228,00","6544,50","2641,50","20,17","67,64"
2482,2018-11-23,"4422,7","1,1341","1296,10","6531,00","2629,50","20,48","65,17"
2483,2018-11-24,"3929,8","1,1341","1296,10","6531,00","2629,50","20,48","65,17"
2484,2018-11-25,"4087,8","1,1341","1296,10","6531,00","2629,50","20,17","65,17"
2485,2018-11-26,"3858,0","1,1328","1295,80","6673,25","2670,00","19,27","69,20"
2486,2018-11-27,"3884,4","1,1288","1286,50","6712,50","2683,50","18,77","68,78"
2487,2018-11-28,"4306,3","1,1366","1296,40","6918,25","2741,50","18,23","69,57"
2488,2018-11-29,"4312,9","1,1393","1297,00","6913,25","2744,25","18,38","68,23"
2489,2018-11-30,"4038,3","1,1317","1292,70","6949,50","2758,25","17,68","70,10"
2490,2018-12-01,"4243,0","1,1317","1292,70","6949,50","2758,25","17,68","70,10"
2491,2018-12-02,"4159,7","1,1317","1292,70","6949,50","2758,25","17,68","70,10"
2492,2018-12-03,"3901,2","1,1354","1306,40","7058,25","2790,75","16,77","71,70"
2493,2018-12-04,"3981,9","1,1345","1313,60","6803,25","2701,75","19,43","71,94"
2494,2018-12-05,"3765,3","1,1344","1309,60","6803,25","2701,75","19,02","71,94"
2495,2018-12-06,"3531,3","1,1376","1310,20","6824,50","2691,00","19,93","72,61"
2496,2018-12-07,"3460,0","1,1378","1319,50","6623,50","2636,00","21,43","71,59"
2497,2018-12-08,"3506,0","1,1378","1319,50","6623,50","2636,00","21,43","71,59"
2498,2018-12-09,"3639,6","1,1378","1319,50","6623,50","2636,00","21,43","71,59"
2499,2018-12-10,"3524,9","1,1356","1314,80","6699,25","2643,00","21,32","73,03"
2500,2018-12-11,"3435,3","1,1316","1312,90","6717,00","2641,25","21,27","73,35"
2501,2018-12-12,"3535,6","1,1368","1315,80","6769,00","2652,50","21,07","73,32"
2502,2018-12-13,"3354,4","1,1363","1313,20","6752,00","2645,50","20,73","75,36"
2503,2018-12-14,"3282,8","1,1309","1307,00","6599,50","2602,00","21,73","73,14"
2504,2018-12-15,"3285,1","1,1309","1307,00","6599,50","2602,00","21,73","73,14"
2505,2018-12-16,"3299,9","1,1309","1307,00","6599,50","2602,00","21,73","73,14"
2506,2018-12-17,"3625,1","1,1347","1317,40","6466,25","2552,50","23,48","69,68"
2507,2018-12-18,"3780,1","1,1361","1318,50","6462,75","2535,75","24,68","67,41"
2508,2018-12-19,"3810,0","1,1377","1321,30","6334,75","2503,25","26,2","66,59"
2509,2018-12-20,"4214,5","1,1446","1333,10","6308,50","2485,75","22,73","63,08"
2510,2018-12-21,"3976,1","1,1369","1323,10","6244,47","2458,90","24,3","63,95"
2511,2018-12-22,"4135,0","1,1369","1323,10","6244,47","2458,90","24,3","63,95"
2512,2018-12-23,"4075,7","1,1369","1323,10","6244,47","2458,90","24,3","63,95"
2513,2018-12-24,"4145,2","1,14","1337,00","5892,00","2341,75","25,9","59,08"
2514,2018-12-25,"3909,7","1,1362","1270,75","5903,00","2345,62","26,17","59,08"
2515,2018-12-26,"3929,8","1,1353","1338,30","6285,50","2471,00","24,68","65,22"
2516,2018-12-27,"3714,7","1,143","1346,50","6323,50","2495,00","25,02","63,23"
2517,2018-12-28,"4036,7","1,1438","1348,30","6293,25","2486,00","25,32","66,77"
2518,2018-12-29,"3887,0","1,1438","1348,30","6293,25","2486,00","25,32","66,77"
2519,2018-12-30,"3978,3","1,1438","1348,30","6293,25","2486,00","25,32","66,77"
2520,2018-12-31,"3830,5","1,147","1347,10","6333,25","2505,25","24,18","66,56"
2521,2019-01-01,"3963,0","1,1464","1283,35","6372,50","2517,00","23,92","66,56"
2522,2019-01-02,"4048,5","1,1343","1349,50","6371,00","2511,00","23,12","62,02"
2523,2019-01-03,"3923,2","1,1394","1359,80","6162,00","2447,75","24,38","60,07"
2524,2019-01-04,"3954,9","1,1395","1351,00","6434,00","2531,25","21,93","63,54"
2525,2019-01-05,"3911,0","1,1395","1351,00","6434,00","2531,25","21,93","63,54"
2526,2019-01-06,"4171,5","1,1395","1351,00","6434,00","2531,25","21,93","63,54"
2527,2019-01-07,"4113,9","1,1476","1355,20","6496,50","2550,50","21,43","66,99"
2528,2019-01-08,"4100,0","1,1442","1351,10","6557,25","2572,50","20,62","67,07"
2529,2019-01-09,"4083,2","1,1543","1357,30","6604,75","2582,50","20,12","67,71"
2530,2019-01-10,"3712,8","1,15","1353,00","6625,25","2594,00","19,88","68,99"
2531,2019-01-11,"3716,1","1,1469","1355,40","6612,75","2595,00","19,02","69,45"
2532,2019-01-12,"3702,0","1,1469","1355,40","6612,75","2595,00","19,02","69,45"
2533,2019-01-13,"3591,0","1,1469","1355,40","6612,75","2595,00","19,02","69,45"
2534,2019-01-14,"3749,3","1,1477","1357,20","6545,00","2580,50","19,23","66,88"
2535,2019-01-15,"3656,5","1,1417","1353,70","6676,75","2605,50","18,82","68,89"
2536,2019-01-16,"3671,2","1,14","1359,30","6666,25","2613,25","18,87","69,21"
2537,2019-01-17,"3723,0","1,1398","1357,90","6720,00","2635,25","18,52","69,46"
2538,2019-01-18,"3675,7","1,1363","1348,10","6792,75","2671,50","18,32","60,45"
2539,2019-01-19,"3760,0","1,1363","1348,10","6792,75","2671,50","18,32","60,45"
2540,2019-01-20,"3586,1","1,1363","1282,05","6780,75","2668,38","18,38","60,45"
2541,2019-01-21,"3579,4","1,1366","1279,05","6770,25","2663,25","18,38","60,45"
2542,2019-01-22,"3639,1","1,1359","1348,40","6653,00","2632,00","20,18","59,78"
2543,2019-01-23,"3619,9","1,1381","1349,30","6665,25","2638,25","19,73","57,52"
2544,2019-01-24,"3652,6","1,1306","1344,90","6675,00","2634,00","19,18","58,30"
2545,2019-01-25,"3628,9","1,1415","1364,00","6791,25","2663,50","18,27","59,41"
2546,2019-01-26,"3630,7","1,1415","1364,00","6791,25","2663,50","18,27","59,41"
2547,2019-01-27,"3597,1","1,1415","1364,00","6791,25","2663,50","18,27","59,41"
2548,2019-01-28,"3501,9","1,1434","1369,80","6701,75","2642,00","19,12","59,28"
2549,2019-01-29,"3477,9","1,1432","1375,60","6638,75","2640,25","18,93","59,49"
2550,2019-01-30,"3529,6","1,1479","1375,90","6837,25","2682,50","17,98","61,75"
2551,2019-01-31,"3501,1","1,1446","1384,00","6914,75","2704,50","17,12","61,40"
2552,2019-02-01,"3536,2","1,1456","1381,10","6877,75","2704,25","17,02","62,44"
2553,2019-02-02,"3564,3","1,1456","1381,10","6877,75","2704,25","17,02","62,44"
2554,2019-02-03,"3501,7","1,1456","1381,10","6877,75","2704,25","17,02","62,44"
2555,2019-02-04,"3490,5","1,1438","1378,30","6937,50","2721,25","16,52","62,58"
2556,2019-02-05,"3512,6","1,1415","1378,60","7008,00","2731,00","16,52","64,27"
2557,2019-02-06,"3452,0","1,1362","1373,80","6995,75","2729,50","16,38","63,44"
2558,2019-02-07,"3436,1","1,1341","1373,60","6905,50","2704,00","17,18","61,50"
2559,2019-02-08,"3724,0","1,133","1377,80","6916,75","2706,25","16,62","61,16"
2560,2019-02-09,"3718,4","1,133","1377,80","6916,75","2706,25","16,62","61,16"
2561,2019-02-10,"3746,3","1,133","1377,80","6916,75","2706,25","16,62","61,16"
2562,2019-02-11,"3681,1","1,1276","1371,20","6914,25","2708,25","16,23","62,57"
2563,2019-02-12,"3694,2","1,1325","1373,20","7018,50","2744,75","15,62","62,36"
2564,2019-02-13,"3666,1","1,1267","1374,60","7016,25","2749,50","15,6","61,63"
2565,2019-02-14,"3656,7","1,1301","1373,20","7019,75","2743,50","16,93","60,75"
2566,2019-02-15,"3670,0","1,1295","1381,20","7063,75","2777,00","16,32","61,58"
2567,2019-02-16,"3676,4","1,1295","1381,20","7063,75","2777,00","16,32","61,58"
2568,2019-02-17,"3734,5","1,1295","1324,25","7066,50","2778,62","16,27","61,58"
2569,2019-02-18,"3978,1","1,1311","1329,55","7074,38","2775,88","16,42","61,58"
2570,2019-02-19,"3989,9","1,1341","1403,90","7068,25","2778,75","16,32","61,13"
2571,2019-02-20,"4055,0","1,1337","1406,70","7073,25","2787,00","15,57","60,51"
2572,2019-02-21,"4008,8","1,1336","1387,20","7034,50","2774,25","15,88","58,25"
2573,2019-02-22,"4058,3","1,1343","1392,50","7088,25","2791,25","15,18","58,94"
2574,2019-02-23,"4211,7","1,1343","1392,50","7088,25","2791,25","15,18","58,94"
2575,2019-02-24,"3832,0","1,1343","1392,50","7088,25","2791,25","15,18","58,94"
2576,2019-02-25,"3921,8","1,1359","1389,00","7125,75","2797,00","15,57","59,75"
2577,2019-02-26,"3896,8","1,1387","1387,90","7117,75","2791,50","15,72","59,57"
2578,2019-02-27,"3902,7","1,1369","1380,50","7121,75","2795,00","15,68","62,95"
2579,2019-02-28,"3894,0","1,1371","1375,30","7102,50","2784,75","15,57","63,98"
2580,2019-03-01,"3914,0","1,1377","1358,30","7156,00","2805,00","14,82","58,96"
2581,2019-03-02,"3913,0","1,1377","1358,30","7156,00","2805,00","14,82","58,96"
2582,2019-03-03,"3884,8","1,1377","1358,30","7156,00","2805,00","14,82","58,96"
2583,2019-03-04,"3800,0","1,134","1346,30","7145,75","2791,50","15,28","57,07"
2584,2019-03-05,"3951,6","1,1308","1343,50","7165,50","2791,50","15,47","55,31"
2585,2019-03-06,"3951,4","1,1307","1346,50","7111,25","2771,50","16,07","55,25"
2586,2019-03-07,"3964,7","1,1194","1344,90","7027,50","2750,00","16,73","55,32"
2587,2019-03-08,"3940,5","1,124","1358,50","7026,75","2747,00","16,68","56,83"
2588,2019-03-09,"4017,3","1,124","1358,50","7026,75","2747,00","16,68","56,83"
2589,2019-03-10,"4000,0","1,124","1358,50","7026,75","2747,00","16,68","56,83"
2590,2019-03-11,"3949,0","1,1247","1350,00","7164,75","2784,00","15,02","58,18"
2591,2019-03-12,"3954,1","1,1286","1356,60","7206,50","2792,00","14,48","56,67"
2592,2019-03-13,"3947,9","1,1325","1368,10","7267,75","2814,50","14,07","57,79"
2593,2019-03-14,"3948,3","1,1302","1352,90","7239,75","2807,25","13,93","57,99"
2594,2019-03-15,"4003,1","1,1325","1360,60","7270,35","2811,89","13,48","55,09"
2595,2019-03-16,"4088,0","1,1325","1360,60","7270,35","2811,89","13,48","55,09"
2596,2019-03-17,"4068,9","1,1325","1360,60","7270,35","2811,89","13,48","55,09"
2597,2019-03-18,"4073,5","1,1336","1359,40","7360,75","2840,50","12,93","53,90"
2598,2019-03-19,"4104,7","1,1349","1364,70","7376,50","2836,50","12,35","53,49"
2599,2019-03-20,"4127,2","1,1411","1359,50","7409,50","2827,00","15,32","54,72"
2600,2019-03-21,"4044,8","1,1373","1364,50","7534,50","2862,50","15,07","54,80"
2601,2019-03-22,"4045,3","1,1313","1369,30","7368,75","2810,75","16,73","52,91"
2602,2019-03-23,"4063,2","1,1313","1369,30","7368,75","2810,75","16,73","52,91"
2603,2019-03-24,"4041,4","1,1313","1369,30","7368,75","2810,75","16,73","52,91"
2604,2019-03-25,"3970,0","1,1311","1378,10","7355,25","2807,00","16,83","52,08"
2605,2019-03-26,"3991,7","1,1264","1369,30","7376,75","2823,00","15,93","53,55"
2606,2019-03-27,"4102,5","1,1247","1363,80","7334,50","2810,50","16,23","54,97"
2607,2019-03-28,"4092,6","1,122","1342,40","7352,00","2821,00","15,63","55,72"
2608,2019-03-29,"4179,0","1,1217","1346,00","7400,50","2837,75","15,23","55,97"
2609,2019-03-30,"4165,1","1,1217","1346,00","7400,50","2837,75","15,23","55,97"
2610,2019-03-31,"4167,6","1,1217","1346,00","7400,50","2837,75","15,23","55,97"
2611,2019-04-01,"4196,8","1,1212","1342,70","7498,50","2870,50","14,88","57,84"
2612,2019-04-02,"4927,1","1,1202","1343,90","7519,25","2867,00","14,88","57,18"
2613,2019-04-03,"4978,0","1,1234","1344,00","7582,25","2879,75","14,88","58,36"
2614,2019-04-04,"4938,9","1,122","1343,50","7561,50","2882,75","14,77","53,56"
2615,2019-04-05,"5080,4","1,1214","1345,20","7604,25","2896,00","14,32","54,99"
2616,2019-04-06,"5090,5","1,1214","1345,20","7604,25","2896,00","14,32","54,99"
2617,2019-04-07,"5238,1","1,1214","1345,20","7604,25","2896,00","14,32","54,99"
2618,2019-04-08,"5312,5","1,1259","1351,90","7623,50","2898,25","14,48","54,64"
2619,2019-04-09,"5216,3","1,1261","1358,40","7593,25","2882,50","15,07","54,46"
2620,2019-04-10,"5311,7","1,1273","1363,90","7641,25","2894,50","14,43","55,21"
2621,2019-04-11,"5065,8","1,125","1343,40","7617,25","2891,75","13,82","53,68"
2622,2019-04-12,"5114,0","1,13","1346,30","7652,25","2912,50","12,77","53,54"
2623,2019-04-13,"5101,8","1,13","1346,30","7652,25","2912,50","12,77","53,54"
2624,2019-04-14,"5194,3","1,13","1346,30","7652,25","2912,50","12,77","53,54"
2625,2019-04-15,"5049,2","1,1307","1342,40","7647,75","2909,50","12,57","53,28"
2626,2019-04-16,"5234,3","1,128","1328,10","7679,50","2911,50","12,57","54,67"
2627,2019-04-17,"5254,5","1,1294","1327,60","7689,75","2900,50","11,71","54,25"
2628,2019-04-18,"5310,8","1,1229","1326,90","7712,50","2910,00","14,43","54,65"
2629,2019-04-19,"5314,0","1,1246","1277,90","7715,50","2910,50","14,43","54,65"
2630,2019-04-20,"5340,0","1,1246","1277,90","7715,50","2910,50","14,43","54,65"
2631,2019-04-21,"5321,9","1,1246","1277,90","7715,50","2910,50","14,43","54,65"
2632,2019-04-22,"5417,8","1,1255","1328,50","7734,75","2912,50","14,18","52,55"
2633,2019-04-23,"5550,9","1,1225","1323,80","7838,00","2938,00","14,13","52,78"
2634,2019-04-24,"5480,3","1,1152","1329,90","7847,75","2930,75","14,57","51,73"
2635,2019-04-25,"5219,0","1,113","1330,20","7798,50","2926,25","14,82","49,53"
2636,2019-04-26,"5410,8","1,1148","1339,20","7840,25","2941,50","14,32","47,03"
2637,2019-04-27,"5401,8","1,1148","1339,20","7840,25","2941,50","14,32","47,03"
2638,2019-04-28,"5486,8","1,1148","1339,20","7840,25","2941,50","14,32","47,03"
2639,2019-04-29,"5480,1","1,1185","1331,60","7813,75","2943,00","14,52","48,29"
2640,2019-04-30,"5599,5","1,1215","1335,70","7800,00","2948,50","14,43","47,74"
2641,2019-05-01,"5629,6","1,1194","1334,20","7756,50","2923,00","15,23","46,80"
2642,2019-05-02,"5723,8","1,1176","1322,20","7734,25","2917,50","15,18","48,82"
2643,2019-05-03,"6016,0","1,12","1331,70","7865,00","2947,50","14,27","51,01"
2644,2019-05-04,"6098,3","1,12","1331,70","7865,00","2947,50","14,27","51,01"
2645,2019-05-05,"6042,0","1,12","1331,70","7865,00","2947,50","14,27","51,01"
2646,2019-05-06,"6027,9","1,1197","1334,00","7803,50","2932,50","15,52","51,07"
2647,2019-05-07,"6087,9","1,119","1335,80","7674,00","2890,75","17,88","49,41"
2648,2019-05-08,"6201,0","1,1191","1331,40","7647,50","2887,25","18,17","48,97"
2649,2019-05-09,"6258,4","1,122","1335,10","7595,25","2872,75","17,98","48,40"
2650,2019-05-10,"6438,7","1,1233","1337,20","7610,25","2887,00","16,13","47,90"
2651,2019-05-11,"7136,4","1,1233","1337,20","7610,25","2887,00","16,13","47,90"
2652,2019-05-12,"6979,9","1,1233","1337,20","7610,25","2887,00","16,13","47,90"
2653,2019-05-13,"7753,2","1,1223","1350,20","7314,75","2807,00","19,52","45,40"
2654,2019-05-14,"7958,3","1,1203","1343,40","7421,00","2839,25","18,13","46,46"
2655,2019-05-15,"8132,9","1,12","1344,50","7529,25","2855,00","16,92","46,39"
2656,2019-05-16,"7857,0","1,1172","1333,10","7600,25","2878,50","15,73","45,67"
2657,2019-05-17,"7415,4","1,1156","1322,50","7511,50","2862,00","15,88","42,21"
2658,2019-05-18,"7260,0","1,1156","1322,50","7511,50","2862,00","15,88","42,21"
2659,2019-05-19,"8189,5","1,1156","1322,50","7511,50","2862,00","15,88","42,21"
2660,2019-05-20,"7985,0","1,117","1324,20","7391,75","2844,00","16,13","41,07"
2661,2019-05-21,"7937,0","1,1158","1320,10","7464,00","2866,00","15,02","41,02"
2662,2019-05-22,"7621,1","1,1152","1321,30","7430,00","2857,50","15,01","38,55"
2663,2019-05-23,"7872,4","1,118","1331,80","7311,00","2819,50","17,33","39,10"
2664,2019-05-24,"7994,9","1,1202","1330,10","7315,50","2831,75","16,73","38,13"
2665,2019-05-25,"8054,9","1,1202","1330,10","7315,50","2831,75","16,73","38,13"
2666,2019-05-26,"8729,9","1,1202","1284,15","7309,62","2830,62","16,83","38,13"
2667,2019-05-27,"8806,0","1,1196","1284,95","7323,50","2833,25","16,63","38,13"
2668,2019-05-28,"8740,9","1,116","1323,30","7295,25","2805,00","17,38","37,74"
2669,2019-05-29,"8680,9","1,1129","1326,50","7216,00","2780,00","17,77","37,97"
2670,2019-05-30,"8269,9","1,113","1341,40","7255,25","2790,50","17,42","37,64"
2671,2019-05-31,"8533,3","1,1167","1357,50","7133,50","2752,50","18,17","37,03"
2672,2019-06-01,"8547,0","1,1167","1357,50","7133,50","2752,50","18,17","37,03"
2673,2019-06-02,"8740,0","1,1167","1357,50","7133,50","2752,50","18,17","37,03"
2674,2019-06-03,"8103,4","1,124","1372,90","6993,75","2749,50","18,27","35,79"
2675,2019-06-04,"7692,8","1,1251","1373,90","7179,25","2805,00","17,23","38,72"
2676,2019-06-05,"7789,3","1,1219","1377,60","7228,50","2827,75","16,63","39,32"
2677,2019-06-06,"7805,6","1,1274","1385,90","7282,25","2845,75","16,48","41,19"
2678,2019-06-07,"7991,5","1,1331","1389,30","7419,50","2875,00","16,73","40,90"
2679,2019-06-08,"7924,6","1,1331","1389,30","7419,50","2875,00","16,73","40,90"
2680,2019-06-09,"7639,2","1,1331","1389,30","7419,50","2875,00","16,73","40,90"
2681,2019-06-10,"8013,7","1,1312","1374,30","7515,50","2889,25","16,38","42,58"
2682,2019-06-11,"7904,1","1,1329","1376,40","7518,25","2887,00","16,48","43,42"
2683,2019-06-12,"8175,4","1,1287","1381,20","7473,25","2881,00","16,33","41,85"
2684,2019-06-13,"8227,4","1,1275","1388,10","7522,75","2894,50","16,13","42,78"
2685,2019-06-14,"8689,1","1,1207","1388,90","7478,25","2890,50","15,77","42,98"
2686,2019-06-15,"8856,0","1,1207","1388,90","7478,25","2890,50","15,77","42,98"
2687,2019-06-16,"8986,0","1,1207","1388,90","7478,25","2890,50","15,77","42,98"
2688,2019-06-17,"9356,0","1,1217","1387,00","7534,25","2892,00","15,27","45,01"
2689,2019-06-18,"9095,9","1,1191","1394,80","7645,25","2921,75","15,07","44,95"
2690,2019-06-19,"9305,9","1,1224","1391,20","7674,25","2929,00","14,8","45,29"
2691,2019-06-20,"9557,1","1,1291","1436,00","7745,25","2955,75","16,13","43,92"
2692,2019-06-21,"10236,0","1,1366","1439,00","7723,61","2953,90","16,52","44,37"
2693,2019-06-22,"10747,9","1,1366","1439,00","7723,61","2953,90","16,52","44,37"
2694,2019-06-23,"10916,0","1,1366","1439,00","7723,61","2953,90","16,52","44,37"
2695,2019-06-24,"11053,0","1,1396","1457,00","7758,75","2952,00","16,27","44,73"
2696,2019-06-25,"11751,0","1,1365","1457,40","7628,75","2922,00","16,67","43,95"
2697,2019-06-26,"12876,0","1,1368","1453,90","7650,00","2918,00","16,52","43,85"
2698,2019-06-27,"11200,0","1,1368","1450,60","7690,50","2931,00","16,08","44,57"
2699,2019-06-28,"12349,0","1,1368","1452,90","7693,75","2944,25","15,52","44,69"
2700,2019-06-29,"11921,0","1,1368","1452,90","7693,75","2944,25","15,52","44,69"
2701,2019-06-30,"10745,0","1,1368","1452,90","7693,75","2944,25","15,52","44,69"
2702,2019-07-01,"10639,0","1,1285","1429,70","7790,00","2967,75","14,93","45,43"
2703,2019-07-02,"10866,0","1,1283","1448,90","7838,25","2979,50","14,23","44,91"
2704,2019-07-03,"11984,0","1,1277","1462,10","7887,50","3000,25","14,02","46,98"
2705,2019-07-04,"11169,0","1,1284","1423,55","7904,00","3002,62","14,2","46,98"
2706,2019-07-05,"10998,0","1,1224","1442,70","7851,50","2990,50","14,32","46,62"
2707,2019-07-06,"11283,0","1,1224","1442,70","7851,50","2990,50","14,32","46,62"
2708,2019-07-07,"11486,0","1,1224","1442,70","7851,50","2990,50","14,32","46,62"
2709,2019-07-08,"12301,0","1,1214","1443,40","7801,00","2978,50","14,88","46,07"
2710,2019-07-09,"12553,0","1,1206","1444,40","7845,25","2982,00","14,82","46,01"
2711,2019-07-10,"12093,0","1,1249","1456,60","7928,75","2997,50","14,02","47,78"
2712,2019-07-11,"11340,0","1,1252","1451,40","7918,75","3004,00","13,63","47,72"
2713,2019-07-12,"11765,0","1,1269","1457,00","7960,00","3015,50","13,13","49,02"
2714,2019-07-13,"11312,0","1,1269","1457,00","7960,00","3015,50","13,13","49,02"
2715,2019-07-14,"10206,8","1,1269","1457,00","7960,00","3015,50","13,13","49,02"
2716,2019-07-15,"10820,0","1,1257","1458,40","7986,75","3017,25","12,88","50,70"
2717,2019-07-16,"9410,0","1,1209","1456,60","7942,75","3007,00","12,77","50,48"
2718,2019-07-17,"9683,2","1,1223","1469,30","7885,50","2985,00","12,69","50,97"
2719,2019-07-18,"10622,0","1,1275","1474,00","7933,50","2997,50","15,32","50,71"
2720,2019-07-19,"10519,0","1,122","1472,30","7842,75","2977,00","15,88","51,64"
2721,2019-07-20,"10740,0","1,122","1472,30","7842,75","2977,00","15,88","51,64"
2722,2019-07-21,"10569,4","1,122","1472,30","7842,75","2977,00","15,88","51,64"
2723,2019-07-22,"10329,0","1,1208","1472,80","7924,75","2989,00","15,18","51,14"
2724,2019-07-23,"9854,9","1,1151","1467,60","7983,75","3008,00","14,77","52,03"
2725,2019-07-24,"9771,0","1,1139","1469,70","8038,00","3021,50","14,38","52,98"
2726,2019-07-25,"9890,1","1,1145","1461,20","7981,75","3006,50","14,68","45,76"
2727,2019-07-26,"9842,5","1,1125","1467,20","8019,75","3024,50","14,38","45,61"
2728,2019-07-27,"9465,7","1,1125","1467,20","8019,75","3024,50","14,38","45,61"
2729,2019-07-28,"9519,0","1,1125","1467,20","8019,75","3024,50","14,38","45,61"
2730,2019-07-29,"9507,0","1,1144","1468,50","8001,25","3021,75","14,48","47,15"
2731,2019-07-30,"9589,0","1,1153","1477,30","7963,25","3012,25","15,07","48,45"
2732,2019-07-31,"10088,0","1,1074","1473,30","7866,75","2982,25","16,08","48,32"
2733,2019-08-01,"10399,0","1,1083","1468,50","7808,25","2952,00","17,48","46,77"
